,Ville,Secteur,Type,Surface habitable m²,Surface totale m²,Âge du bien,Salons,Chambres,Salle de bain,Garage,Jardin,Piscine,Balcon,Prix / m²,Prix
1187,Casablanca,Sidi Maarouf,Maisons et villas,120,120,6-10 ans,2,4,2,Oui,Non,Non,Non,25000.0,3000000.0
1188,Casablanca,Sidi Maarouf,Appartements,131,131,Neuf,3,3,3,Non,Non,Non,Oui,8854.96,1160000.0
1189,Casablanca,Sidi Maarouf,Appartements,135,135,Neuf,2,3,2,Non,Non,Non,Oui,8866.67,1197000.0
1190,Casablanca,Roches Noires,Appartements,84,84,Neuf,1,2,1,Non,Non,Non,Oui,12345.24,1037000.0
1191,Casablanca,Roches Noires,Appartements,82,86,21+ ans,1,3,1,Non,Non,Non,Oui,9883.72,850000.0
1192,Casablanca,Sidi Maarouf,Maisons et villas,180,350,6-10 ans,3,3,2,Oui,Non,Non,Non,12000.0,4200000.0
1193,Casablanca,Roches Noires,Appartements,100,100,11-20 ans,1,3,2,Non,Non,Non,Non,12500.0,1250000.0
1194,Casablanca,Roches Noires,Appartements,106,106,11-20 ans,1,2,1,Non,Non,Non,Non,8490.57,900000.0
1195,Casablanca,Sidi Maarouf,Maisons et villas,450,376,11-20 ans,2,4,3,Oui,Oui,Oui,Oui,18617.02,7000000.0
1196,Casablanca,Roches Noires,Appartements,111,117,6-10 ans,2,4,3,Non,Non,Non,Oui,11965.81,1400000.0
1197,Casablanca,Roches Noires,Appartements,124,124,11-20 ans,2,4,2,Non,Non,Non,Non,10483.87,1300000.0
1198,Casablanca,Sidi Moumen,Appartements,77,77,1-5 ans,1,1,1,Non,Non,Non,Oui,5194.81,400000.0
1199,Casablanca,Sidi Moumen,Appartements,80,80,Neuf,1,2,2,Non,Non,Non,Oui,7250.0,580000.0
1200,Casablanca,Sidi Othmane,Appartements,77,77,Neuf,1,2,2,Non,Non,Non,Oui,5064.94,390000.0
1201,Casablanca,Sidi Othmane,Appartements,79,79,6-10 ans,1,3,2,Non,Non,Non,Non,8860.76,700000.0
1202,Casablanca,Route d'Azemmour,Maisons et villas,50,50,6-10 ans,0,2,2,Non,Non,Non,Non,5200.0,260000.0
1203,Casablanca,Route d'Azemmour,Maisons et villas,46,50,21+ ans,1,2,1,Non,Non,Non,Non,5200.0,260000.0
1204,Casablanca,Route d'Azemmour,Appartements,69,69,1-5 ans,1,2,1,Non,Non,Non,Non,10869.57,750000.0
1205,Casablanca,Route d'Azemmour,Maisons et villas,100,100,1-5 ans,2,2,1,Non,Non,Non,Non,3300.0,330000.0
1206,Casablanca,Route d'Azemmour,Maisons et villas,400,282,6-10 ans,2,4,3,Oui,Oui,Oui,Oui,14539.01,4100000.0
1207,Casablanca,Route d'Azemmour,Maisons et villas,206,296,6-10 ans,2,4,3,Oui,Oui,Non,Oui,8445.95,2500000.0
1208,Casablanca,Route d'Azemmour,Maisons et villas,311,311,6-10 ans,3,4,4,Oui,Oui,Non,Oui,19292.6,6000000.0
1209,Casablanca,Route d'Azemmour,Maisons et villas,450,360,1-5 ans,3,6,4,Non,Non,Non,Non,7500.0,2700000.0
1210,Casablanca,Route d'Azemmour,Maisons et villas,450,360,Neuf,3,6,4,Oui,Oui,Non,Oui,7777.78,2800000.0
1211,Casablanca,Route d'Azemmour,Maisons et villas,378,547,6-10 ans,2,5,3,Oui,Oui,Non,Oui,15539.31,8500000.0
1212,Casablanca,Sbata,Maisons et villas,60,60,21+ ans,1,3,2,Oui,Non,Non,Non,20000.0,1200000.0
1213,Casablanca,Sbata,Maisons et villas,200,60,21+ ans,4,4,2,Oui,Non,Non,Non,27666.67,1660000.0
1214,Casablanca,Sbata,Maisons et villas,68,62,11-20 ans,2,6,3,Oui,Non,Non,Non,17096.77,1060000.0
1215,Casablanca,Sbata,Maisons et villas,68,62,11-20 ans,2,4,3,Oui,Non,Non,Non,17741.94,1100000.0
1216,Casablanca,Sbata,Maisons et villas,70,62,21+ ans,1,5,3,Oui,Non,Non,Non,17741.94,1100000.0
1217,Casablanca,Sbata,Maisons et villas,64,64,11-20 ans,2,6,3,Oui,Non,Non,Non,17968.75,1150000.0
1218,Casablanca,Sbata,Maisons et villas,64,64,11-20 ans,2,6,3,Oui,Non,Non,Non,17968.75,1150000.0
1219,Casablanca,Sbata,Maisons et villas,64,64,21+ ans,2,3,2,Oui,Non,Non,Non,21875.0,1400000.0
1220,Casablanca,Sbata,Maisons et villas,62,64,11-20 ans,2,4,3,Oui,Non,Non,Non,16562.5,1060000.0
1221,Casablanca,Sbata,Maisons et villas,132,66,21+ ans,2,5,2,Non,Non,Non,Non,10000.0,660000.0
1222,Casablanca,Sbata,Maisons et villas,260,66,21+ ans,2,3,2,Non,Non,Non,Non,29545.45,1950000.0
1223,Casablanca,Sbata,Maisons et villas,60,66,11-20 ans,1,2,1,Oui,Non,Non,Non,18181.82,1200000.0
1224,Casablanca,Sbata,Maisons et villas,64,68,21+ ans,2,6,3,Oui,Non,Non,Non,16176.47,1100000.0
1225,Casablanca,Sbata,Maisons et villas,68,68,11-20 ans,4,4,3,Oui,Non,Non,Non,27205.88,1850000.0
1226,Casablanca,Sbata,Appartements,69,69,11-20 ans,1,2,1,Non,Non,Non,Non,6086.96,420000.0
1227,Casablanca,Sbata,Maisons et villas,70,70,21+ ans,5,7,5,Non,Non,Non,Non,20000.0,1400000.0
1228,Casablanca,Sbata,Maisons et villas,70,70,6-10 ans,1,3,2,Oui,Non,Non,Non,23714.29,1660000.0
1229,Casablanca,Sbata,Maisons et villas,70,70,21+ ans,1,2,2,Non,Non,Non,Non,20714.29,1450000.0
1230,Casablanca,Sbata,Maisons et villas,71,71,21+ ans,2,6,4,Non,Non,Non,Non,16197.18,1150000.0
1231,Casablanca,Sbata,Maisons et villas,72,72,11-20 ans,3,5,3,Oui,Non,Non,Non,22916.67,1650000.0
1232,Casablanca,Sbata,Maisons et villas,72,72,11-20 ans,2,5,3,Oui,Non,Non,Non,16666.67,1200000.0
1233,Casablanca,Sbata,Maisons et villas,72,72,21+ ans,1,2,4,Oui,Non,Non,Non,19444.44,1400000.0
1234,Casablanca,Sbata,Appartements,73,73,1-5 ans,1,2,2,Non,Non,Non,Non,8904.11,650000.0
1235,Casablanca,Sbata,Maisons et villas,74,74,6-10 ans,1,10+,3,Non,Non,Non,Non,18378.38,1360000.0
1236,Casablanca,Sbata,Maisons et villas,74,74,6-10 ans,1,10+,0,Non,Non,Non,Non,18378.38,1360000.0
1237,Casablanca,Sbata,Maisons et villas,68,74,21+ ans,1,3,1,Non,Non,Non,Non,12162.16,900000.0
1238,Casablanca,Sbata,Maisons et villas,125,75,21+ ans,3,3,1,Non,Non,Non,Non,23680.0,1776000.0
1239,Casablanca,Sbata,Maisons et villas,76,76,21+ ans,1,2,3,Non,Non,Non,Non,26315.79,2000000.0
1240,Casablanca,Sbata,Appartements,61,76,21+ ans,1,2,1,Non,Non,Non,Non,6052.63,460000.0
1241,Casablanca,Sbata,Maisons et villas,73,81,21+ ans,4,4,3,Oui,Non,Non,Non,24691.36,2000000.0
1242,Casablanca,Sbata,Maisons et villas,88,88,6-10 ans,1,3,1,Oui,Non,Non,Oui,28409.09,2500000.0
1243,Casablanca,Sbata,Maisons et villas,90,90,11-20 ans,2,3,2,Oui,Non,Non,Non,24444.44,2200000.0
1244,Casablanca,Sbata,Maisons et villas,90,90,6-10 ans,5,3,2,Oui,Non,Non,Non,24444.44,2200000.0
1245,Casablanca,Sbata,Appartements,80,90,6-10 ans,2,2,2,Non,Non,Non,Non,4222.22,380000.0
1246,Casablanca,Sbata,Maisons et villas,100,100,21+ ans,1,3,1,Non,Non,Non,Non,8000.0,800000.0
1247,Casablanca,Sbata,Maisons et villas,104,104,21+ ans,1,2,3,Non,Non,Non,Non,22115.38,2300000.0
1248,Casablanca,Sbata,Maisons et villas,140,120,21+ ans,7+,10+,7+,Oui,Oui,Non,Oui,45833.33,5500000.0
1249,Casablanca,Sbata,Maisons et villas,206,206,21+ ans,3,10+,3,Oui,Non,Non,Non,11650.49,2400000.0
1250,Casablanca,Sbata,Maisons et villas,240,300,21+ ans,3,10,4,Oui,Non,Non,Non,6666.67,2000000.0
1251,Casablanca,Sbata,Maisons et villas,240,380,21+ ans,3,8,3,Oui,Non,Non,Non,4473.68,1700000.0
1252,Casablanca,Sidi Bernoussi,Appartements,50,50,1-5 ans,1,2,3,Non,Non,Non,Non,7200.0,360000.0
1253,Casablanca,Sidi Bernoussi,Appartements,50,50,Neuf,1,2,1,Non,Non,Non,Oui,5000.0,250000.0
1254,Casablanca,Sidi Bernoussi,Appartements,52,52,1-5 ans,1,2,1,Non,Non,Non,Non,5673.08,295000.0
1255,Casablanca,Sidi Bernoussi,Appartements,53,53,1-5 ans,1,2,1,Non,Non,Non,Oui,6037.74,320000.0
1256,Casablanca,Sidi Bernoussi,Appartements,52,53,1-5 ans,1,2,1,Non,Non,Non,Non,5849.06,310000.0
1257,Casablanca,Sidi Bernoussi,Appartements,54,54,6-10 ans,1,2,1,Non,Non,Non,Non,5185.19,280000.0
1258,Casablanca,Sidi Bernoussi,Appartements,50,55,6-10 ans,1,2,1,Non,Non,Non,Non,6363.64,350000.0
1259,Casablanca,Sidi Bernoussi,Appartements,56,56,11-20 ans,1,1,1,Non,Non,Non,Non,5357.14,300000.0
1260,Casablanca,Sidi Bernoussi,Maisons et villas,56,56,21+ ans,1,2,1,Non,Non,Non,Non,10714.29,600000.0
1261,Casablanca,Sidi Bernoussi,Maisons et villas,57,57,Neuf,1,3,1,Non,Non,Non,Non,9298.25,530000.0
1262,Casablanca,Sidi Bernoussi,Appartements,57,57,6-10 ans,1,2,1,Non,Non,Non,Non,8771.93,500000.0
1263,Casablanca,Sidi Bernoussi,Maisons et villas,240,60,11-20 ans,4,8,5,Non,Non,Non,Non,22500.0,1350000.0
1264,Casablanca,Sidi Bernoussi,Appartements,61,61,11-20 ans,1,2,1,Non,Non,Non,Non,6885.25,420000.0
1265,Casablanca,Sidi Bernoussi,Appartements,61,61,Neuf,1,2,1,Non,Non,Non,Oui,5409.84,330000.0
1266,Casablanca,Sidi Bernoussi,Appartements,62,62,11-20 ans,1,2,2,Non,Non,Non,Non,6612.9,410000.0
1267,Casablanca,Sidi Bernoussi,Appartements,66,66,6-10 ans,1,2,2,Non,Non,Non,Oui,10151.52,670000.0
1268,Casablanca,Sidi Bernoussi,Appartements,70,70,6-10 ans,2,1,1,Non,Non,Non,Oui,9000.0,630000.0
1269,Casablanca,Sidi Bernoussi,Appartements,71,71,11-20 ans,1,2,2,Non,Non,Non,Non,5140.85,365000.0
1270,Casablanca,Sidi Bernoussi,Appartements,68,71,6-10 ans,1,2,2,Non,Non,Non,Oui,10422.54,740000.0
1271,Casablanca,Sidi Bernoussi,Appartements,72,72,6-10 ans,1,2,2,Non,Non,Non,Oui,8194.44,590000.0
1272,Casablanca,Sidi Bernoussi,Maisons et villas,77,77,21+ ans,3,9,3,Non,Non,Non,Non,19480.52,1500000.0
1273,Casablanca,Sidi Bernoussi,Appartements,78,78,Neuf,1,2,2,Non,Non,Non,Oui,8900.0,694200.0
1274,Casablanca,Sidi Bernoussi,Maisons et villas,80,80,6-10 ans,1,3,1,Non,Non,Non,Non,6125.0,490000.0
1275,Casablanca,Sidi Bernoussi,Maisons et villas,240,80,6-10 ans,4,5,4,Non,Oui,Non,Non,31250.0,2500000.0
1276,Casablanca,Sidi Bernoussi,Maisons et villas,80,80,6-10 ans,2,4,4,Non,Non,Non,Non,19375.0,1550000.0
1277,Casablanca,Sidi Bernoussi,Maisons et villas,70,83,1-5 ans,1,2,1,Non,Oui,Non,Oui,8915.66,740000.0
1278,Casablanca,Sidi Bernoussi,Appartements,84,84,6-10 ans,2,3,2,Non,Non,Non,Non,4761.9,400000.0
1279,Casablanca,Sidi Bernoussi,Maisons et villas,84,84,11-20 ans,5,10+,2,Non,Non,Non,Non,13690.48,1150000.0
1280,Casablanca,Sidi Bernoussi,Maisons et villas,81,87,11-20 ans,1,2,3,Oui,Non,Non,Non,18390.8,1600000.0
1281,Casablanca,Sidi Bernoussi,Appartements,90,90,1-5 ans,2,2,2,Non,Non,Non,Oui,8888.89,800000.0
1282,Casablanca,Sidi Bernoussi,Maisons et villas,76,90,21+ ans,4,7,4,Non,Non,Non,Non,20000.0,1800000.0
1283,Casablanca,Sidi Bernoussi,Maisons et villas,76,90,11-20 ans,4,7,5,Non,Non,Non,Non,20000.0,1800000.0
1284,Casablanca,Sidi Bernoussi,Appartements,90,90,Neuf,1,3,2,Non,Non,Non,Oui,8900.0,801000.0
1285,Casablanca,Sidi Bernoussi,Appartements,79,91,6-10 ans,1,2,2,Non,Non,Non,Oui,8681.32,790000.0
1286,Casablanca,Sidi Bernoussi,Maisons et villas,93,93,11-20 ans,1,5,1,Non,Non,Non,Non,16129.03,1500000.0
1287,Casablanca,Sidi Bernoussi,Maisons et villas,93,93,11-20 ans,1,6,2,Non,Non,Non,Non,16129.03,1500000.0
1288,Casablanca,Sidi Bernoussi,Maisons et villas,98,98,21+ ans,1,4,3,Oui,Non,Non,Non,21428.57,2100000.0
1289,Casablanca,Sidi Bernoussi,Appartements,100,100,6-10 ans,1,2,2,Non,Non,Non,Non,12000.0,1200000.0
1290,Casablanca,Sidi Bernoussi,Maisons et villas,96,102,11-20 ans,4,10+,4,Oui,Non,Non,Non,29411.76,3000000.0
1291,Casablanca,Sidi Bernoussi,Maisons et villas,104,104,11-20 ans,2,3,3,Non,Non,Non,Oui,25000.0,2600000.0
1292,Casablanca,Sidi Bernoussi,Appartements,104,104,11-20 ans,1,3,2,Non,Non,Non,Non,8461.54,880000.0
1293,Casablanca,Sidi Bernoussi,Appartements,106,108,6-10 ans,1,2,2,Non,Non,Non,Oui,10648.15,1150000.0
1294,Casablanca,Sidi Bernoussi,Maisons et villas,91,115,11-20 ans,1,2,1,Non,Non,Non,Non,4695.65,540000.0
1295,Casablanca,Sidi Bernoussi,Maisons et villas,120,120,6-10 ans,1,3,2,Oui,Non,Non,Non,7500.0,900000.0
1296,Casablanca,Sidi Bernoussi,Maisons et villas,127,127,21+ ans,2,3,1,Non,Non,Non,Non,13149.61,1670000.0
1297,Casablanca,Sidi Bernoussi,Maisons et villas,120,128,6-10 ans,6,5,3,Non,Oui,Non,Oui,25000.0,3200000.0
1298,Casablanca,Sidi Bernoussi,Maisons et villas,120,136,11-20 ans,2,4,2,Non,Non,Non,Non,12867.65,1750000.0
1299,Casablanca,Sidi Bernoussi,Maisons et villas,136,136,11-20 ans,1,4,2,Non,Non,Non,Non,13235.29,1800000.0
1300,Casablanca,Sidi Bernoussi,Maisons et villas,136,136,21+ ans,1,4,2,Non,Non,Non,Non,12132.35,1650000.0
1301,Casablanca,Sidi Bernoussi,Maisons et villas,140,140,11-20 ans,5,8,5,Non,Non,Non,Non,27142.86,3800000.0
1302,Casablanca,Sidi Bernoussi,Appartements,132,142,6-10 ans,2,4,2,Non,Non,Non,Oui,5774.65,820000.0
1303,Casablanca,Sidi Bernoussi,Maisons et villas,159,176,21+ ans,3,3,1,Non,Non,Non,Non,10227.27,1800000.0
1304,Casablanca,Sidi Bernoussi,Maisons et villas,190,220,21+ ans,2,4,3,Non,Non,Non,Non,5909.09,1300000.0
1305,Casablanca,Sidi Bernoussi,Maisons et villas,154,231,21+ ans,3,5,2,Oui,Non,Non,Non,10389.61,2400000.0
1306,Casablanca,Sidi Bernoussi,Maisons et villas,290,510,11-20 ans,3,10+,4,Oui,Non,Non,Non,6078.43,3100000.0
1307,Casablanca,Sidi Bernoussi,Maisons et villas,120,750,11-20 ans,2,3,2,Oui,Oui,Non,Non,986.67,740000.0
1308,Casablanca,Sidi Maarouf,Appartements,48,50,11-20 ans,1,2,1,Non,Non,Non,Non,8400.0,420000.0
1309,Casablanca,Sidi Maarouf,Appartements,51,51,6-10 ans,1,2,1,Non,Non,Non,Non,5882.35,300000.0
1310,Casablanca,Sidi Maarouf,Appartements,56,56,6-10 ans,1,2,1,Non,Non,Non,Non,11607.14,650000.0
1311,Casablanca,Sidi Maarouf,Maisons et villas,56,56,6-10 ans,1,2,1,Non,Non,Non,Non,12500.0,700000.0
1312,Casablanca,Sidi Maarouf,Maisons et villas,60,60,Neuf,1,2,1,Oui,Non,Non,Non,28333.33,1700000.0
1313,Casablanca,Sidi Maarouf,Maisons et villas,183,61,6-10 ans,2,5,2,Non,Non,Non,Non,25409.84,1550000.0
1314,Casablanca,Sidi Maarouf,Appartements,62,62,1-5 ans,1,2,2,Non,Non,Non,Non,7983.87,495000.0
1315,Casablanca,Sidi Maarouf,Maisons et villas,200,63,1-5 ans,3,5,4,Non,Non,Non,Non,27777.78,1750000.0
1316,Casablanca,Sidi Maarouf,Maisons et villas,180,63,1-5 ans,1,5,3,Non,Non,Non,Non,29365.08,1850000.0
1317,Casablanca,Sidi Maarouf,Maisons et villas,64,64,6-10 ans,4,8,3,Non,Non,Non,Non,26406.25,1690000.0
1318,Casablanca,Sidi Maarouf,Maisons et villas,64,64,6-10 ans,1,3,1,Non,Non,Non,Oui,7500.0,480000.0
1319,Casablanca,Sidi Maarouf,Appartements,65,65,Neuf,1,3,3,Non,Non,Non,Non,8615.38,560000.0
1320,Casablanca,Sidi Maarouf,Appartements,60,65,11-20 ans,1,2,1,Non,Non,Non,Non,6153.85,400000.0
1321,Casablanca,Sidi Maarouf,Maisons et villas,205,66,11-20 ans,4,3,2,Oui,Non,Non,Oui,22727.27,1500000.0
1322,Casablanca,Sidi Maarouf,Appartements,67,67,6-10 ans,1,2,1,Non,Non,Non,Non,7014.93,470000.0
1323,Casablanca,Sidi Maarouf,Appartements,66,68,11-20 ans,1,3,1,Non,Non,Non,Non,10147.06,690000.0
1324,Casablanca,Sidi Maarouf,Appartements,70,70,6-10 ans,1,1,1,Non,Non,Non,Non,10000.0,700000.0
1325,Casablanca,Sidi Maarouf,Appartements,70,70,Neuf,2,2,2,Non,Non,Non,Oui,10000.0,700000.0
1326,Casablanca,Sidi Maarouf,Maisons et villas,71,71,11-20 ans,3,5,3,Oui,Non,Non,Non,22535.21,1600000.0
1327,Casablanca,Sidi Maarouf,Maisons et villas,72,72,6-10 ans,3,4,4,Non,Non,Non,Non,25000.0,1800000.0
1328,Casablanca,Sidi Maarouf,Maisons et villas,73,73,21+ ans,2,4,2,Oui,Non,Non,Non,16438.36,1200000.0
1329,Casablanca,Sidi Maarouf,Appartements,73,73,11-20 ans,1,2,2,Non,Non,Non,Oui,11643.84,850000.0
1330,Casablanca,Sidi Maarouf,Maisons et villas,75,75,11-20 ans,2,6,2,Oui,Non,Non,Non,24000.0,1800000.0
1331,Casablanca,Sidi Maarouf,Maisons et villas,76,76,6-10 ans,2,6,3,Oui,Non,Non,Non,21052.63,1600000.0
1332,Casablanca,Sidi Maarouf,Maisons et villas,76,76,6-10 ans,5,9,5,Oui,Non,Non,Non,3421.05,260000.0
1333,Casablanca,Sidi Maarouf,Maisons et villas,77,77,11-20 ans,1,6,2,Oui,Non,Non,Non,19480.52,1500000.0
1334,Casablanca,Sidi Maarouf,Appartements,80,80,1-5 ans,1,2,2,Non,Non,Non,Non,10750.0,860000.0
1335,Casablanca,Sidi Maarouf,Maisons et villas,71,80,11-20 ans,4,3,3,Oui,Non,Non,Non,21250.0,1700000.0
1336,Casablanca,Sidi Maarouf,Maisons et villas,80,80,11-20 ans,5,10+,5,Non,Non,Non,Non,28750.0,2300000.0
1337,Casablanca,Sidi Maarouf,Maisons et villas,80,80,11-20 ans,3,3,3,Oui,Non,Non,Oui,37500.0,3000000.0
1338,Casablanca,Sidi Maarouf,Appartements,81,81,1-5 ans,1,3,1,Non,Non,Non,Non,10864.2,880000.0
1339,Casablanca,Sidi Maarouf,Maisons et villas,81,81,6-10 ans,3,2,3,Oui,Non,Non,Non,28395.06,2300000.0
1340,Casablanca,Sidi Maarouf,Maisons et villas,83,83,11-20 ans,2,6,3,Non,Non,Non,Non,22289.16,1850000.0
1341,Casablanca,Sidi Maarouf,Maisons et villas,83,83,11-20 ans,2,6,3,Non,Non,Non,Non,22409.64,1860000.0
1342,Casablanca,Sidi Maarouf,Maisons et villas,94,85,6-10 ans,5,4,3,Oui,Non,Non,Non,24117.65,2050000.0
1343,Casablanca,Sidi Maarouf,Maisons et villas,80,90,1-5 ans,1,2,1,Oui,Non,Non,Non,24444.44,2200000.0
1344,Casablanca,Sidi Maarouf,Appartements,92,92,Neuf,1,3,2,Non,Non,Non,Oui,9673.91,890000.0
1345,Casablanca,Sidi Maarouf,Appartements,93,94,6-10 ans,2,2,1,Non,Non,Non,Oui,9361.7,880000.0
1346,Casablanca,Sidi Maarouf,Appartements,95,95,6-10 ans,1,3,2,Non,Non,Non,Non,10421.05,990000.0
1347,Casablanca,Sidi Maarouf,Appartements,95,100,Neuf,1,3,2,Non,Non,Non,Oui,10500.0,1050000.0
1348,Casablanca,Sidi Maarouf,Maisons et villas,75,101,Neuf,1,3,2,Non,Non,Non,Non,41584.16,4200000.0
1349,Casablanca,Sidi Maarouf,Appartements,105,105,6-10 ans,1,3,2,Non,Non,Non,Non,11785.71,1237500.0
1350,Casablanca,Sidi Maarouf,Appartements,113,113,6-10 ans,1,3,2,Non,Non,Non,Non,8230.09,930000.0
1351,Casablanca,Sidi Maarouf,Maisons et villas,114,119,11-20 ans,2,4,2,Oui,Non,Non,Non,21848.74,2600000.0
1352,Casablanca,Sidi Maarouf,Maisons et villas,120,120,6-10 ans,2,4,2,Oui,Non,Non,Non,25000.0,3000000.0
1353,Casablanca,Sidi Maarouf,Appartements,96,120,11-20 ans,2,3,1,Non,Non,Non,Non,7500.0,900000.0
1354,Casablanca,Sidi Maarouf,Maisons et villas,110,122,Neuf,4,4,3,Non,Non,Non,Non,31147.54,3800000.0
1355,Casablanca,Sidi Maarouf,Maisons et villas,110,122,Neuf,4,6,4,Oui,Non,Non,Oui,22950.82,2800000.0
1356,Casablanca,Sidi Maarouf,Appartements,131,131,Neuf,2,3,3,Non,Non,Non,Oui,9198.47,1205000.0
1357,Casablanca,Sidi Maarouf,Appartements,131,131,Neuf,3,3,3,Non,Non,Non,Oui,8854.96,1160000.0
1358,Casablanca,Sidi Maarouf,Appartements,135,135,Neuf,2,3,2,Non,Non,Non,Oui,8866.67,1197000.0
1359,Casablanca,Sidi Maarouf,Maisons et villas,132,142,Neuf,2,4,2,Non,Non,Non,Non,6901.41,980000.0
1360,Casablanca,Sidi Maarouf,Maisons et villas,76,150,6-10 ans,2,2,1,Oui,Oui,Non,Non,3066.67,460000.0
1361,Casablanca,Sidi Maarouf,Maisons et villas,157,157,Neuf,2,3,2,Non,Non,Non,Oui,6687.9,1050000.0
1362,Casablanca,Sidi Maarouf,Maisons et villas,157,157,Neuf,2,3,2,Non,Non,Non,Non,6687.9,1050000.0
1363,Casablanca,Sidi Maarouf,Maisons et villas,192,192,6-10 ans,2,4,2,Oui,Non,Non,Non,7239.58,1390000.0
1364,Casablanca,Sidi Maarouf,Maisons et villas,76,228,6-10 ans,5,9,5,Oui,Non,Non,Non,11403.51,2600000.0
1365,Casablanca,Sidi Maarouf,Maisons et villas,228,228,11-20 ans,4,3,3,Non,Non,Non,Non,7017.54,1600000.0
1366,Casablanca,Sidi Maarouf,Maisons et villas,359,249,21+ ans,3,6,4,Oui,Oui,Non,Oui,18473.9,4600000.0
1367,Casablanca,Sidi Maarouf,Maisons et villas,434,250,6-10 ans,3,8,5,Oui,Oui,Non,Oui,17600.0,4400000.0
1368,Casablanca,Sidi Maarouf,Maisons et villas,439,250,11-20 ans,4,4,2,Oui,Oui,Non,Oui,15600.0,3900000.0
1369,Casablanca,Sidi Maarouf,Maisons et villas,373,250,6-10 ans,4,4,4,Non,Non,Non,Non,22800.0,5700000.0
1370,Casablanca,Sidi Maarouf,Maisons et villas,436,251,11-20 ans,4,4,2,Oui,Oui,Non,Oui,15139.44,3800000.0
1371,Casablanca,Sidi Maarouf,Maisons et villas,440,260,11-20 ans,3,5,2,Oui,Oui,Non,Oui,17307.69,4500000.0
1372,Casablanca,Sidi Maarouf,Maisons et villas,400,265,6-10 ans,3,5,4,Oui,Oui,Oui,Oui,21132.08,5600000.0
1373,Casablanca,Sidi Maarouf,Maisons et villas,140,270,1-5 ans,2,4,2,Non,Non,Non,Non,6666.67,1800000.0
1374,Casablanca,Sidi Maarouf,Maisons et villas,401,275,21+ ans,5,4,5,Oui,Oui,Non,Oui,13818.18,3800000.0
1375,Casablanca,Sidi Maarouf,Maisons et villas,280,280,11-20 ans,4,4,4,Non,Non,Non,Non,10714.29,3000000.0
1376,Casablanca,Sidi Maarouf,Maisons et villas,400,290,6-10 ans,3,4,3,Non,Non,Non,Non,18620.69,5400000.0
1377,Casablanca,Sidi Maarouf,Maisons et villas,170,304,Neuf,2,4,3,Non,Non,Non,Non,7565.79,2300000.0
1378,Casablanca,Sidi Maarouf,Maisons et villas,192,312,11-20 ans,4,5,3,Oui,Oui,Non,Oui,14423.08,4500000.0
1379,Casablanca,Sidi Maarouf,Maisons et villas,76,320,1-5 ans,4,5,4,Oui,Non,Non,Oui,8593.75,2750000.0
1380,Casablanca,Sidi Maarouf,Maisons et villas,480,330,6-10 ans,4,4,4,Oui,Oui,Non,Oui,13939.39,4600000.0
1381,Casablanca,Sidi Maarouf,Maisons et villas,180,350,6-10 ans,3,3,2,Oui,Non,Non,Non,12000.0,4200000.0
1382,Casablanca,Sidi Maarouf,Maisons et villas,400,350,Neuf,3,9,4,Oui,Oui,Non,Oui,9142.86,3200000.0
1383,Casablanca,Sidi Maarouf,Maisons et villas,475,375,11-20 ans,4,8,4,Oui,Oui,Oui,Oui,16266.67,6100000.0
1384,Casablanca,Sidi Maarouf,Maisons et villas,450,376,11-20 ans,2,4,3,Oui,Oui,Oui,Oui,18617.02,7000000.0
1385,Casablanca,Sidi Maarouf,Maisons et villas,480,376,6-10 ans,3,6,4,Oui,Oui,Non,Oui,9574.47,3600000.0
1386,Casablanca,Sidi Maarouf,Maisons et villas,145,387,11-20 ans,4,4,4,Oui,Oui,Oui,Oui,17312.66,6700000.0
1387,Casablanca,Sidi Maarouf,Maisons et villas,480,388,11-20 ans,4,5,4,Oui,Oui,Non,Non,12886.6,5000000.0
1388,Casablanca,Sidi Maarouf,Maisons et villas,380,400,11-20 ans,3,4,3,Oui,Oui,Non,Oui,12125.0,4850000.0
1389,Casablanca,Sidi Maarouf,Maisons et villas,400,400,6-10 ans,4,5,3,Oui,Non,Non,Oui,8000.0,3200000.0
1390,Casablanca,Sidi Maarouf,Maisons et villas,450,450,11-20 ans,1,5,2,Oui,Oui,Non,Oui,14444.44,6500000.0
1391,Casablanca,Sidi Maarouf,Maisons et villas,450,450,11-20 ans,1,6,2,Oui,Oui,Non,Oui,14333.33,6450000.0
1392,Casablanca,Sidi Maarouf,Maisons et villas,450,453,11-20 ans,1,5,3,Oui,Oui,Non,Oui,14348.79,6500000.0
1393,Casablanca,Sidi Maarouf,Maisons et villas,750,557,21+ ans,4,10,6,Oui,Oui,Non,Oui,19748.65,11000000.0
1394,Casablanca,Sidi Maarouf,Maisons et villas,300,570,11-20 ans,4,7,3,Oui,Non,Non,Oui,9824.56,5600000.0
1395,Casablanca,Sidi Moumen,Appartements,50,50,1-5 ans,1,1,1,Non,Non,Non,Non,7200.0,360000.0
1396,Casablanca,Sidi Moumen,Appartements,50,50,1-5 ans,1,2,1,Non,Non,Non,Non,7200.0,360000.0
1397,Casablanca,Sidi Moumen,Appartements,51,51,6-10 ans,1,2,1,Non,Non,Non,Non,7549.02,385000.0
1398,Casablanca,Sidi Moumen,Appartements,54,54,Neuf,1,2,1,Non,Non,Non,Non,5000.0,270000.0
1399,Casablanca,Sidi Moumen,Appartements,54,54,6-10 ans,1,2,1,Non,Non,Non,Non,7407.41,400000.0
